0.023219954	-220
0.026122448	-220
0.029024943	-220
0.031927437	-220
0.034829931	-220
0.037732426	-220
0.040634920	-220
0.043537414	-220
0.046439909	-220
0.049342403	-220
0.052244897	-220
0.055147392	-220
0.058049886	-220
0.060952380	-220
0.063854875	-220
0.066757369	-220
0.069659863	-220
0.072562358	-220
0.075464852	-220
0.078367346	-220
0.081269841	-220
0.084172335	-220
0.087074829	-220
0.089977324	-220
0.092879818	-220
0.095782312	-220
0.098684807	-220
0.101587301	-220
0.104489795	-220
0.107392290	-220
0.110294784	-220
0.113197278	-220
0.116099773	-220
0.119002267	-220
0.121904761	-220
0.124807256	-220
0.127709750	-220
0.130612244	-220
0.133514739	-220
0.136417233	-220
0.139319727	-220
0.142222222	-220
0.145124716	-220
0.148027210	-220
0.150929705	-220
0.153832199	-220
0.156734693	-220
0.159637188	-220
0.162539682	-220
0.165442176	-220
0.168344671	-220
0.171247165	-220
0.174149659	-220
0.177052154	-220
0.179954648	-220
0.182857142	-220
0.185759637	-220
0.188662131	-220
0.191564625	-220
0.194467120	-220
0.197369614	-220
0.200272108	-220
0.203174603	-220
0.206077097	-220
0.208979591	-220
0.211882086	-220
0.214784580	-220
0.217687074	-220
0.220589569	-220
0.223492063	-220
0.226394557	-220
0.229297052	-220
0.232199546	-220
0.235102040	-220
0.238004535	-220
0.240907029	-220
0.243809523	-220
0.246712018	-220
0.249614512	-220
0.252517006	-220
0.255419501	-220
0.258321995	-220
0.261224489	-220
0.264126984	-220
0.267029478	-220
0.269931972	-220
0.272834467	-220
0.275736961	-220
0.278639455	-220
0.281541950	-220
0.284444444	-220
0.287346938	-220
0.290249433	-220
0.293151927	-220
0.296054421	-220
0.298956916	-220
0.301859410	-220
0.304761904	-220
0.307664399	-220
0.310566893	-220
0.313469387	-220
0.316371882	-220
0.319274376	-220
0.322176870	-220
0.325079365	-220
0.327981859	-220
0.330884353	-220
0.333786848	-220
0.336689342	-220
0.339591836	-220
0.342494331	-220
0.345396825	-220
0.348299319	-220
0.351201814	-220
0.354104308	-220
0.357006802	-220
0.359909297	-220
0.362811791	-220
0.365714285	-220
0.368616780	-220
0.371519274	-220
0.374421768	-220
0.377324263	-220
0.380226757	-220
0.383129251	-220
0.386031746	-220
0.388934240	-220
0.391836734	-220
0.394739229	-220
0.397641723	-220
0.400544217	-220
0.403446712	-220
0.406349206	-220
0.409251700	-220
0.412154195	-220
0.415056689	-220
0.417959183	-220
0.420861678	-220
0.423764172	-220
0.426666666	-220
0.429569160	-220
0.432471655	-220
0.435374149	-220
0.438276643	-220
0.441179138	-220
0.444081632	-220
0.446984126	-220
0.449886621	-220
0.452789115	-220
0.455691609	-220
0.458594104	-220
0.461496598	-220
0.464399092	-220
0.467301587	-220
0.470204081	-220
0.473106575	-220
0.476009070	-220
0.478911564	-220
0.481814058	-220
0.484716553	-220
0.487619047	-220
0.490521541	-220
0.493424036	-220
0.496326530	-220
0.499229024	-220
0.502131519	-220
0.505034013	-220
0.507936507	-220
0.510839002	-220
0.513741496	-220
0.516643990	-220
0.519546485	-220
0.522448979	-220
0.525351473	-220
0.528253968	-220
0.531156462	-220
0.534058956	-220
0.536961451	-220
0.539863945	-220
0.542766439	-220
0.545668934	-220
0.548571428	-220
0.551473922	-220
0.554376417	-220
0.557278911	-220
0.560181405	-220
0.563083900	-220
0.565986394	-220
0.568888888	-220
0.571791383	-220
0.574693877	-220
0.577596371	-220
0.580498866	-220
0.583401360	-220
0.586303854	-220
0.589206349	-220
0.592108843	-220
0.595011337	-220
0.597913832	-220
0.600816326	-220
0.603718820	-220
0.606621315	-220
0.609523809	-220
0.612426303	-220
0.615328798	-220
0.618231292	-220
0.621133786	-220
0.624036281	-220
0.626938775	-220
0.629841269	-220
0.632743764	-220
0.635646258	-220
0.638548752	-220
0.641451247	-220
0.644353741	-220
0.647256235	-220
0.650158730	-220
0.653061224	-220
0.655963718	-220
0.658866213	-220
0.661768707	-220
0.664671201	-220
0.667573696	-220
0.670476190	-220
0.673378684	-220
0.676281179	-220
0.679183673	-220
0.682086167	-220
0.684988662	-220
0.687891156	-220
0.690793650	-220
0.693696145	-220
0.696598639	-220
0.699501133	-220
0.702403628	-220
0.705306122	-220
0.708208616	-220
0.711111111	-220
0.714013605	-220
0.716916099	-220
0.719818594	-220
0.722721088	-220
0.725623582	-220
0.728526077	-220
0.731428571	-220
0.734331065	-220
0.737233560	-220
0.740136054	-220
0.743038548	-220
0.745941043	-220
0.748843537	-220
0.751746031	-220
0.754648526	-220
0.757551020	-220
0.760453514	-220
0.763356009	-220
0.766258503	-220
0.769160997	-220
0.772063492	-220
0.774965986	-220
0.777868480	-220
0.780770975	-220
0.783673469	-220
0.786575963	-220
0.789478458	-220
0.792380952	-220
0.795283446	-220
0.798185941	-220
0.801088435	-220
0.803990929	-220
0.806893424	-220
0.809795918	-220
0.812698412	-220
0.815600907	-220
0.818503401	-220
0.821405895	-220
0.824308390	-220
0.827210884	-220
0.830113378	-220
0.833015873	-220
0.835918367	-220
0.838820861	-220
0.841723356	-220
0.844625850	-220
0.847528344	-220
0.850430839	-220
0.853333333	-220
0.856235827	260.119
0.859138321	257.131
0.862040816	257.131
0.864943310	254.178
0.867845804	251.258
0.870748299	248.372
0.873650793	246.942
0.876553287	244.105
0.879455782	241.301
0.882358276	238.53
0.885260770	235.79
0.888163265	233.082
0.891065759	231.739
0.893968253	230.405
0.896870748	229.078
0.899773242	227.758
0.902675736	226.446
0.905578231	225.142
0.908480725	223.846
0.911383219	223.846
0.914285714	221.274
0.917188208	221.274
0.920090702	220
0.922993197	218.733
0.925895691	217.473
0.928798185	216.221
0.931700680	214.975
0.934603174	214.975
0.937505668	213.737
0.940408163	213.737
0.943310657	212.506
0.946213151	211.282
0.949115646	211.282
0.952018140	210.065
0.954920634	208.855
0.957823129	207.652
0.960725623	206.456
0.963628117	205.267
0.966530612	204.085
0.969433106	201.741
0.972335600	-220
0.975238095	-220
0.978140589	-220
0.981043083	-220
0.983945578	-220
0.986848072	-220
0.989750566	-220
0.992653061	-220
0.995555555	-220
0.998458049	-220
1.001360544	-220
1.004263038	-220
1.007165532	-220
1.010068027	-220
1.012970521	-220
1.015873015	-220
1.018775510	-220
1.021678004	-220
1.024580498	-220
1.027482993	-220
1.030385487	-220
1.033287981	-220
1.036190476	-220
1.039092970	-220
1.041995464	-220
1.044897959	-220
1.047800453	-220
1.050702947	-220
1.053605442	-220
1.056507936	-220
1.059410430	-220
1.062312925	-220
1.065215419	-220
1.068117913	-220
1.071020408	-220
1.073922902	-220
1.076825396	-220
1.079727891	-220
1.082630385	-220
1.085532879	-220
1.088435374	-220
1.091337868	-220
1.094240362	-220
1.097142857	-220
1.100045351	-220
1.102947845	-220
1.105850340	-220
1.108752834	-220
1.111655328	-220
1.114557823	-220
1.117460317	-220
1.120362811	-220
1.123265306	-220
1.126167800	-220
1.129070294	-220
1.131972789	-220
1.134875283	-220
1.137777777	-220
1.140680272	-220
1.143582766	-220
1.146485260	-220
1.149387755	-220
1.152290249	-220
1.155192743	-220
1.158095238	-220
1.160997732	-220
1.163900226	-220
1.166802721	-220
1.169705215	-220
1.172607709	-220
1.175510204	-220
1.178412698	-220
1.181315192	-220
1.184217687	-220
1.187120181	-220
1.190022675	-220
1.192925170	-220
1.195827664	-220
1.198730158	-220
1.201632653	-220
1.204535147	-220
1.207437641	-220
1.210340136	-220
1.213242630	-220
1.216145124	-220
1.219047619	-220
1.221950113	-220
1.224852607	-220
1.227755102	-220
1.230657596	-220
1.233560090	-220
1.236462585	-220
1.239365079	-220
1.242267573	-220
1.245170068	-220
1.248072562	-220
1.250975056	-220
1.253877551	-220
1.256780045	-220
1.259682539	-220
1.262585034	-220
1.265487528	-220
1.268390022	-220
1.271292517	-220
1.274195011	-220
1.277097505	-220
1.280000000	-220
1.282902494	-220
1.285804988	-220
1.288707482	-220
1.291609977	-220
1.294512471	-220
1.297414965	-220
1.300317460	-220
1.303219954	-220
1.306122448	-220
1.309024943	-220
1.311927437	-220
1.314829931	-220
1.317732426	-220
1.320634920	-220
1.323537414	-220
1.326439909	-220
1.329342403	-220
1.332244897	-220
1.335147392	-220
1.338049886	-220
1.340952380	-220
1.343854875	-220
1.346757369	-220
1.349659863	-220
1.352562358	-220
1.355464852	-220
1.358367346	-220
1.361269841	-220
1.364172335	-220
1.367074829	-220
1.369977324	-220
1.372879818	-220
1.375782312	-220
1.378684807	-220
1.381587301	-220
1.384489795	-220
1.387392290	-220
1.390294784	-220
1.393197278	-220
1.396099773	-220
1.399002267	-220
1.401904761	-220
1.404807256	-220
1.407709750	-220
1.410612244	-220
1.413514739	-220
1.416417233	-220
1.419319727	-220
1.422222222	-220
1.425124716	-220
1.428027210	-220
1.430929705	-220
1.433832199	-220
1.436734693	-220
1.439637188	-220
1.442539682	-220
1.445442176	-220
1.448344671	-220
1.451247165	-220
1.454149659	-220
1.457052154	-220
1.459954648	-220
1.462857142	-220
1.465759637	-220
1.468662131	-220
1.471564625	-220
1.474467120	-220
1.477369614	-220
1.480272108	-220
1.483174603	-220
1.486077097	-220
1.488979591	-220
1.491882086	-220
1.494784580	-220
1.497687074	-220
1.500589569	-220
1.503492063	-220
1.506394557	-220
1.509297052	-220
1.512199546	-220
1.515102040	-220
1.518004535	-220
1.520907029	-220
1.523809523	-220
1.526712018	-220
1.529614512	-220
1.532517006	-220
1.535419501	-220
1.538321995	-220
1.541224489	-220
1.544126984	-220
1.547029478	-220
1.549931972	-220
1.552834467	-220
1.555736961	-220
1.558639455	-220
1.561541950	-220
1.564444444	-220
1.567346938	-220
1.570249433	-220
1.573151927	-220
1.576054421	-220
1.578956916	-220
1.581859410	-440
1.584761904	-440
1.587664399	-440
1.590566893	-440
1.593469387	-440
1.596371882	-440
1.599274376	-440
1.602176870	-440
1.605079365	-440
1.607981859	-440
1.610884353	-440
1.613786848	-440
1.616689342	-440
1.619591836	-440
1.622494331	-440
1.625396825	-440
1.628299319	-440
1.631201814	-440
1.634104308	-440
1.637006802	-440
1.639909297	-440
1.642811791	-440
1.645714285	-440
1.648616780	-440
1.651519274	-440
1.654421768	-440
1.657324263	-440
1.660226757	-440
1.663129251	-440
1.666031746	-440
1.668934240	-440
1.671836734	-440
1.674739229	-440
1.677641723	-440
1.680544217	-440
1.683446712	-440
1.686349206	-440
1.689251700	-440
1.692154195	-440
1.695056689	-440
1.697959183	-440
1.700861678	-440
1.703764172	-440
1.706666666	-440
1.709569160	-440
1.712471655	-440
1.715374149	-440
1.718276643	-440
1.721179138	-440
1.724081632	-440
1.726984126	-440
1.729886621	-440
1.732789115	-440
1.735691609	-440
1.738594104	-440
1.741496598	-440
1.744399092	-440
1.747301587	-440
1.750204081	-440
1.753106575	-440
1.756009070	-440
1.758911564	-440
1.761814058	-440
1.764716553	-440
1.767619047	-440
1.770521541	-440
1.773424036	-440
1.776326530	-440
1.779229024	-440
1.782131519	-440
1.785034013	-440
1.787936507	-440
1.790839002	-440
1.793741496	-440
1.796643990	-440
1.799546485	-440
1.802448979	-440
1.805351473	-440
1.808253968	-440
1.811156462	-440
1.814058956	-440
1.816961451	-440
1.819863945	-440
1.822766439	-440
